0.0196078431372544	0.188235294117647	0.380392156862745
0.0279282980731886	0.197988834085794	0.398600113930871
0.0365156122902622	0.207612496418640	0.416219549848624
0.0450424642671138	0.217106866817770	0.433248268164607
0.0527720478883714	0.226472620094555	0.449686076430041
0.0598039618386939	0.235710549106560	0.465534577310958
0.0662381553245781	0.244821587898038	0.480796987511257
0.0721464383150038	0.253806830184711	0.495477979737322
0.0775835775602876	0.262667544068322	0.509583543912983
0.0825935679609789	0.271405183674531	0.523120864602836
0.0872133987605701	0.280021398261602	0.536098212182123
0.0914754282007802	0.288518039235142	0.548524845745111
0.0954089423878243	0.296897165417072	0.560410926102100
0.0990412141175215	0.305161046849042	0.571767437500289
0.102398243263860	0.313312167356939	0.582606116932679
0.105505287256436	0.321353226060627	0.592939390084241
0.108387248460569	0.329287137979205	0.602780313115402
0.111068960472324	0.337117033854749	0.612142519606518
0.113575400045600	0.344846259295594	0.621040172089077
0.115931841624933	0.352478373322259	0.629487917674083
0.118163965080600	0.360017146384622	0.637500847358846
0.120297922994296	0.367466557906975	0.645094458652788
0.122360371014351	0.374830793407794	0.652284621213012
0.124378462982454	0.382114241232983	0.659087545222912
0.126379811500303	0.389321488934648	0.665519752283266
0.128392414227792	0.396457319321952	0.671598048616285
0.130444546410386	0.403526706206004	0.677339500409634
0.132564620865925	0.410534809856935	0.682761411150393
0.134781017853582	0.417486972188205	0.687881300818704
0.137121888802771	0.424388711680554	0.692716886827997
0.139614939656110	0.431245718055918	0.697286066613561
0.142287201390054	0.438063846709875	0.701606901784135
0.145164796894796	0.444849112909772	0.705697603762388
0.148272714582233	0.451607685764580	0.709576520849841
0.151634599628214	0.458345881971626	0.713262126660172
0.155272573482233	0.465070159344662	0.716773009872010
0.159207091127993	0.471787110127245	0.720127865258436
0.163456843601388	0.478503454095033	0.723345485955535
0.168038710636658	0.485226031450385	0.726444756936577
0.172967765280365	0.491961795512519	0.729444649661802
0.178257329205037	0.498717805206478	0.732364217876402
0.183919074590363	0.505501217354172	0.735222594531176
0.189963166091521	0.512319278770903	0.738038989801518
0.196398434765964	0.519179318170921	0.740832690180952
0.203232574960737	0.526088737885773	0.743623058625334
0.210472355047644	0.533055005399415	0.746429535723170
0.218123833426185	0.540085644704325	0.749271641866308
0.226192572234022	0.547188227483111	0.752168980393532
0.234683842531362	0.554370364120340	0.755141241677441
0.243602816186353	0.561639694549620	0.758208208122394
0.252954741137584	0.569003878941158	0.761389760038445
0.262745098039215	0.576470588235294	0.764705882352941
0.272970259397053	0.584044470902006	0.768171464365696
0.283590584420169	0.591718012048054	0.771780642901902
0.294561211869398	0.599480498037528	0.775522354981831
0.305841498893294	0.607321034116583	0.779385531223697
0.317394562647149	0.615228554177499	0.783359091579464
0.329186814018074	0.623191830213115	0.787431941387653
0.341187508275976	0.631199481470440	0.791592967746386
0.353368327293376	0.639239983314295	0.795831036209092
0.365703000796762	0.647301675813532	0.800134987804505
0.378166969289208	0.655372772063721	0.804493636381819
0.390737088213651	0.663441366261238	0.808895766281171
0.403391371102600	0.671495441544429	0.813330130328977
0.416108768488986	0.679522877618115	0.817785448157020
0.428868978943060	0.687511458178003	0.822250404843682
0.441652288543845	0.695448878151790	0.826713649875229
0.454439435247575	0.703322750773782	0.831163796424644
0.467211494883945	0.711120614509796	0.835589420945179
0.479949785831749	0.718829939848994	0.839979063075520
0.492635789759669	0.726438135979056	0.844321225853260
0.505251086142619	0.733932557360908	0.848604376233252
0.517777298566252	0.741300510218899	0.852816945907345
0.530196051106019	0.748529258962064	0.856947332422029
0.542488933310527	0.755606032551824	0.860983900590566
0.554637472532400	0.762518030831162	0.864914984196358
0.566623112535309	0.769252430830106	0.868728887984486
0.578427663302343	0.775796819203914	0.872414286400959
0.590043524359880	0.782148590220539	0.875968954781613
0.601473630692906	0.788315019582941	0.879399798425697
0.612721209312896	0.794303915957099	0.882714141099104
0.623789344646526	0.800123190489990	0.885919327143079
