36
38
41
45
36
32
26
39
38
31
36
37
18
33
27
37
34
33
35
40
40
37
34
27
33
34
45
36
31
25
27
36
38
39
31
33
41
46
41
40
44
36
33
42
33
37
30
43
45
35
44
25
32
38
28
44
38
35
28
23
37
42
37
39
43
30
35
40
40
37
28
36
42
23
39
39
37
34
33
41
36
33
25
38
41
36
35
42
37
33
40
30
36
34
35
27
35
36
35
43
31
48
20
27
26
36
30
31
35
31
29
44
40
23
35
36
38
35
32
25
36
31
35
37
29
37
32
40
32
44
47
29
37
39
36
31
38
26
38
33
20
32
39
38
36
31
32
37
39
37
29
27
27
32
39
25
24
24
33
44
30
39
35
39
39
40
36
24
44
34
29
30
28
34
32
31
23
30
45
39
37
28
44
25
41
38
33
34
41
39
33
31
21
29
37
31
36
39
39
32
45
37
34
33
30
34
25
35
32
41
31
37
40
24
30
33
34
37
30
26
33
37
33
37
26
33
27
36
37
41
29
40
26
31
34
37
31
35
33
15
38
34
39
27
36
43
34
39
36
32
41
27
22
37
39
34
43
45
36
38
35
36
37
38
33
37
35
31
28
