112.6
113.37
120.2
95.09
137.55
123.8
126.9
96.56
128.61
134.82
112.66
109.29
130.24
124.52
114.04
106.96
134.15
96.18
117.94
118.71
126.39
113.77
95.73
115.91
153.36
142.52
120.18
141.2
123.02
98.65
105.08
136.56
119.65
111.37
153.36
120.35
118.31
113.35
133.27
100.4
119.36
129.3
153.36
122.06
119.41
130.15
130.48
105.61
153.36
93.39
153.36
123.55
134.31
139.67
114.8
134.13
151.49
129.73
142.39
130.6
128.25
116.56
129.84
131.15
110.39
142.14
101.65
129.07
119.24
118.47
153.36
111.8
120.82
121.18
124.39
110.7
111.76
116.63
134.09
135.75
153.36
107.3
143.45
114.75
105.1
111.9
121.96
107.3
126.87
127.31
118.58
131.82
119.32
129.22
131.17
137.63
128.29
123.97
110.63
105.19
122.6
139.46
143.66
124.49
137.96
133.44
126.61
130.98
131.39
126.82
119.32
138.71
99.53
107.72
147.14
117.63
111.02
130.89
136.74
124.4
124.37
102.88
134.41
153.36
110.71
133.56
104.63
101.35
120.93
114.83
133.12
118.78
113.39
115.02
103.55
153.36
118.04
135.51
99.44
153.18
120.85
126.24
129.23
129.9
107.92
141.03
127.81
106.08
109.5
139.38
122.98
135.31
107.41
93.91
100.07
122.54
134.67
153.36
153.36
105.35
146.42
118.24
150.02
123.83
142.14
123.56
97.68
113.8
120.47
112
119.05
116.25
119.38
113.72
138.08
98.64
135.54
134.16
108.15
124.42
118.63
136.36
127.87
139.28
105.83
104.52
117.48
126.59
94.28
123.91
149.59
100.58
144.68
92.91
134.53
109.65
143.88
97.84
118.95
133.41
100.94
112
124.38
102.01
121.52
124.07
119.33
114.58
118.47
103.79
131.71
129.2
114.1
110.06
126.21
117.54
115.93
123.71
115.92
121.24
96.56
121.56
125.82
107.1
103.63
112.38
119.2
113.19
116.69
112.46
119.05
144.8
127.91
141.04
105.91
91.16
150.76
137.73
122.5
118.47
145.37
102.74
123.13
134.12
132.07
99.47
153.36
101.08
134.12
132.49
126.39
103.56
94
115.91
116.57
113.36
108.25
112.7
112.51
111.02
129.9
127.42
113.36
120.75
134
98.62
130.99
119.59
