0.180102279176335,0.288354299290401,0.6759371,0.789825
0.207388066181935,0.261517707421157,0.7474565,0.8167843
0.259493970497095,0.365046949614979,0.6428219,0.7230623
0.278414341016845,0.312497407499594,0.6732924,0.8194951
0.234372407743154,0.273083264329228,0.6561037,0.8144124
0.235234778663585,0.323667607365609,0.4087366,0.5666224
0.200721519716224,0.209689221431452,0.682637,0.8922997
0.188492402893406,0.251195184801147,0.6637641,0.7957244
0.224373124441108,0.308174618106264,0.6202005,0.7713815
0.25399709984893,0.330007576610417,0.5949802,0.7298158
0.234158612553935,0.296651196188033,0.6606562,0.6873081
0.256226549091399,0.266372385637719,0.6025856,0.7641978
0.237037506577449,0.276383310492392,0.6116928,0.6956128
0.199770923083092,0.283466743512425,0.6658173,0.8103613
0.240311429095878,0.307869012816685,0.5609962,0.654412
0.230033151048125,0.342993832407646,0.5946881,0.6516313
0.244904658783647,0.308596494292503,0.5490657,0.6861234
0.236159342900326,0.293899622086182,0.5970649,0.7993658
0.253751314619378,0.331109384043971,0.6256831,0.7316226
0.220190010030001,0.272464237464416,0.6235442,0.7526605
0.235887592263012,0.3129571557074,0.5938901,0.7022154
0.262183477823454,0.316416823195063,0.6380164,0.7122847
0.300018404465648,0.391401689271619,0.5159329,0.6249259
0.267626428194267,0.343705027924688,0.5928542,0.7678877
0.206827377907381,0.25361820151994,0.6523518,0.8242745
0.222833883914841,0.313040577037915,0.6062038,0.7253149
0.238090131146698,0.339724134003342,0.619438,0.7141113
0.229259948325409,0.327357028766731,0.5510438,0.7503607
0.200819036825587,0.247140747604532,0.5863911,0.7671512
0.228370245484813,0.29324755645132,0.6848474,0.8202273
0.182485332369613,0.235909276782593,0.6361198,0.8581067
0.219129554394621,0.294107533407326,0.6640299,0.7437708
0.232571274148253,0.305488906655657,0.5147126,0.6820992
0.243657692409697,0.327737114929042,0.6340038,0.7209696
0.251267490105964,0.300632300489162,0.6699808,0.8108185
0.27636962463996,0.321744385877924,0.5171006,0.5757445
0.235485503073253,0.300662904076861,0.5934735,0.6745307
0.264165099881605,0.334613288640671,0.5479966,0.6268646
0.245746155010912,0.293373833505812,0.6195325,0.6658176
0.245821832043366,0.303009931773458,0.6567114,0.7502427
0.225867448073528,0.247087111735496,0.730386,0.8129262
0.241365488962431,0.322217645997427,0.5749742,0.6721086
0.243309334745343,0.302030617596939,0.5866885,0.6623804
0.23566581173268,0.28433387915096,0.6382771,0.8011738
0.221111094914193,0.333767714385805,0.5779633,0.7113252
0.206878761559701,0.260014274517956,0.6350319,0.7842077
0.184182710541359,0.289941692672542,0.5903781,0.7278785
