0.180102279176335,0.288354299290401,0.2982493,0.6659967
0.207388066181935,0.261517707421157,0.5481664,0.6675891
0.259493970497095,0.365046949614979,0.3458773,0.5535299
0.278414341016845,0.312497407499594,0.388841,0.6628378
0.234372407743154,0.273083264329228,0.3681913,0.6293062
0.235234778663585,0.323667607365609,0.2164985,0.3559117
0.200721519716224,0.209689221431452,0.4861786,0.7448627
0.188492402893406,0.251195184801147,0.2324758,0.5120808
0.224373124441108,0.308174618106264,0.266024,0.5020738
0.25399709984893,0.330007576610417,0.2839859,0.4406033
0.234158612553935,0.296651196188033,0.2746568,0.5270519
0.256226549091399,0.266372385637719,0.3859042,0.4674801
0.237037506577449,0.276383310492392,0.2458369,0.480606
0.199770923083092,0.283466743512425,0.2751829,0.5409136
0.240311429095878,0.307869012816685,0.1795361,0.3697003
0.230033151048125,0.342993832407646,0.2461962,0.4380161
0.244904658783647,0.308596494292503,0.139298,0.2763553
0.236159342900326,0.293899622086182,0.3706692,0.5960143
0.253751314619378,0.331109384043971,0.4006863,0.5135348
0.220190010030001,0.272464237464416,0.3586143,0.5483194
0.235887592263012,0.3129571557074,0.2682384,0.4420836
0.262183477823454,0.316416823195063,0.2780721,0.5030035
0.300018404465648,0.391401689271619,0.2335716,0.4075243
0.267626428194267,0.343705027924688,0.4394251,0.6130835
0.206827377907381,0.25361820151994,0.2657397,0.4330727
0.222833883914841,0.313040577037915,0.3810699,0.606414
0.238090131146698,0.339724134003342,0.3006311,0.4874804
0.229259948325409,0.327357028766731,0.2051269,0.4919157
0.200819036825587,0.247140747604532,0.2391613,0.5662774
0.228370245484813,0.29324755645132,0.4481518,0.6916404
0.182485332369613,0.235909276782593,0.3498662,0.6095715
0.219129554394621,0.294107533407326,0.4377696,0.5967472
0.232571274148253,0.305488906655657,0.178468,0.4189234
0.243657692409697,0.327737114929042,0.2715022,0.4373763
0.251267490105964,0.300632300489162,0.3633517,0.543537
0.27636962463996,0.321744385877924,0.2949345,0.4468742
0.235485503073253,0.300662904076861,0.3588161,0.4419823
0.264165099881605,0.334613288640671,0.375805,0.454913
0.245746155010912,0.293373833505812,0.2297248,0.4606335
0.245821832043366,0.303009931773458,0.2840322,0.5137919
0.225867448073528,0.247087111735496,0.3686808,0.5287494
0.241365488962431,0.322217645997427,0.2190549,0.4274572
0.243309334745343,0.302030617596939,0.3340521,0.5163482
0.23566581173268,0.28433387915096,0.2794064,0.5358222
0.221111094914193,0.333767714385805,0.2918388,0.5233145
0.206878761559701,0.260014274517956,0.3399124,0.5621467
0.184182710541359,0.289941692672542,0.2356891,0.5357228
0.204773164000386,0.245502050866335,0.3164303,0.61203
0.275262287536957,0.343008111094678,0.1813944,0.4118485
0.207936301626627,0.273568811183306,0.3901835,0.6895417
0.202311305561799,0.288144786099233,0.1661871,0.5059115
0.255143578907296,0.30411704514401,0.35724,0.4415778
0.244214051682666,0.298475889372456,0.2868607,0.509837
0.227953960191944,0.282662057376889,0.315341,0.4430272
0.251651377802776,0.331114457641435,0.2309767,0.4932649
0.19690218982108,0.236115310045016,0.1842125,0.2793933
0.240063056993748,0.354160689183473,0.2588204,0.5108191
